timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2013-06-07T07:45:30Z	0	1	0.0	nan	
2013-06-07T15:40:56Z	0	1	0.33016203703703706	0.33016203703703706	1
2013-06-16T21:45:20Z	1	1	9.583217592592593	nan	
2013-06-19T15:14:49Z	1	2	12.312025462962962	nan	
2013-06-19T15:53:52Z	1	3	12.339143518518519	nan	
2013-06-19T15:56:34Z	1	3	12.341018518518519	0.001875	4
2013-06-19T16:02:18Z	2	3	2.7617824074074075	nan	
2013-06-19T16:06:35Z	2	4	2.7647569444444446	nan	
2013-06-19T16:21:10Z	2	5	2.774884259259259	nan	
2013-06-25T20:45:34Z	2	6	8.95849537037037	nan	
2013-06-26T10:14:20Z	2	6	9.520138888888889	9.520138888888889	2
2013-06-27T15:16:13Z	3	6	8.000972222222222	nan	
2013-06-27T15:20:33Z	3	7	8.003981481481482	nan	
2013-06-27T15:21:48Z	3	8	8.004849537037037	nan	
2013-06-28T08:39:17Z	3	8	8.725324074074074	8.689375	6
2013-06-29T08:04:51Z	4	8	9.674293981481481	nan	
2013-06-30T19:28:17Z	4	8	11.148900462962963	1.4746064814814814	12
2013-07-02T19:43:23Z	5	8	13.153530092592593	nan	
2013-07-02T20:33:08Z	5	9	13.188078703703704	nan	
2013-07-08T14:32:55Z	5	10	18.937928240740742	nan	
2013-07-17T14:40:17Z	5	10	27.94304398148148	21.746331018518518	8
2013-07-17T14:41:15Z	6	9	27.94074074074074	27.943715277777777	5
2013-07-24T07:49:18Z	7	9	34.64453703703704	nan	
2013-07-24T07:49:45Z	7	9	34.64484953703704	15.720023148148147	15
2013-07-24T07:50:53Z	8	8	28.462025462962963	26.686863425925925	11
2013-07-24T09:02:03Z	9	7	26.740162037037038	34.74113425925926	3
2013-07-24T09:38:06Z	10	7	26.7621875	nan	
2013-07-24T10:23:12Z	10	7	26.793506944444445	0.03131944444444444	17
2013-07-30T15:04:41Z	11	6	32.988113425925924	32.99199074074074	9
2013-07-30T15:07:08Z	12	5	31.293252314814815	40.94858796296296	7
2013-07-30T15:13:02Z	13	5	27.812256944444446	nan	
2013-08-02T13:57:00Z	13	5	30.75945601851852	2.947199074074074	18
2013-08-02T13:57:40Z	14	5	30.72537037037037	nan	
2013-08-02T15:55:07Z	14	5	30.80693287037037	0.0815625	19
2013-08-02T20:36:05Z	15	4	25.252199074074074	31.036597222222223	13
2013-08-02T20:36:50Z	16	4	9.53300925925926	nan	
2013-08-02T20:40:01Z	16	5	9.535219907407408	nan	
2013-08-21T10:37:11Z	16	6	28.11658564814815	nan	
2013-08-23T15:44:37Z	16	7	30.33008101851852	nan	
2013-09-12T20:54:18Z	16	8	50.545138888888886	nan	
2013-09-13T07:17:43Z	16	8	50.97806712962963	0.43292824074074077	24
2013-09-13T10:51:39Z	17	8	51.05107638888889	nan	
2013-09-30T11:46:41Z	17	9	68.08929398148148	nan	
2013-10-01T13:23:59Z	17	10	69.15686342592592	nan	
2013-10-02T09:39:58Z	17	11	70.0012962962963	nan	
2013-10-02T10:43:31Z	17	12	70.04542824074075	nan	
2013-10-03T12:04:42Z	17	13	71.10180555555556	nan	
2013-10-03T12:32:38Z	17	13	71.1212037037037	0.019398148148148147	30
2013-10-05T14:47:21Z	18	12	66.98216435185185	3.213460648148148	28
2013-10-05T15:07:58Z	19	11	64.04881944444445	73.30462962962963	16
2013-10-08T18:13:38Z	20	10	66.90055555555556	7.201145833333333	27
2013-10-08T18:15:00Z	21	10	66.89929398148148	nan	
2013-10-09T17:41:56Z	21	11	67.87633101851851	nan	
2013-10-09T17:42:04Z	21	12	67.87642361111111	nan	
2013-10-16T21:27:18Z	21	12	75.03283564814815	75.03283564814815	21
2013-10-21T17:52:45Z	22	12	61.30247685185185	nan	
2013-10-21T18:46:05Z	22	13	61.33951388888889	nan	
2013-10-21T21:02:17Z	22	13	61.43409722222222	0.09458333333333334	35
2013-10-21T21:06:08Z	23	12	59.22327546296296	0.13429398148148147	34
2013-10-21T21:06:32Z	24	11	39.00849537037037	12.141990740740741	33
2013-11-05T10:45:40Z	25	10	52.99584490740741	130.8091087962963	10
2013-11-06T11:40:37Z	26	10	36.99578703703704	nan	
2013-11-13T18:52:16Z	26	11	44.29554398148148	nan	
2013-11-13T18:55:06Z	26	11	44.29751157407407	0.0019675925925925924	37
2013-11-26T11:55:53Z	27	11	55.93881944444445	nan	
2013-12-23T11:50:30Z	27	11	82.93508101851852	47.00686342592593	36
2013-12-23T11:52:48Z	28	11	82.09224537037036	nan	
2013-12-30T23:21:19Z	28	12	89.57038194444445	nan	
2014-01-09T13:27:19Z	28	13	99.15788194444444	nan	
2014-01-10T21:10:04Z	28	13	100.4792361111111	18.386990740740742	39
2014-01-11T18:02:29Z	29	12	101.30483796296296	46.254583333333336	38
2014-01-12T10:06:52Z	30	11	100.9181712962963	103.93068287037038	26
2014-01-12T14:27:51Z	31	11	95.84225694444444	nan	
2014-01-12T14:29:00Z	31	11	95.84305555555555	95.84305555555555	31
2014-01-12T21:15:00Z	32	10	95.14796296296296	0.28274305555555557	42
2014-01-13T22:56:20Z	33	10	96.21824074074074	nan	
2014-01-14T07:22:15Z	33	10	96.56957175925926	0.3513310185185185	43
2014-01-14T10:46:42Z	34	10	84.70413194444444	nan	
2014-01-14T10:50:47Z	34	10	84.70696759259259	0.0028356481481481483	44
2014-01-14T10:57:09Z	35	9	84.67435185185185	14.483217592592593	40
2014-01-15T17:52:53Z	36	9	70.25851851851851	nan	
2014-01-15T17:53:51Z	36	10	70.25918981481482	nan	
2014-01-15T17:58:45Z	36	11	70.2625925925926	nan	
2014-01-15T18:05:02Z	36	12	70.26695601851851	nan	
2014-01-16T04:51:47Z	36	12	70.71608796296296	0.44913194444444443	48
2014-01-16T04:54:54Z	37	12	63.41849537037037	nan	
2014-01-16T06:39:34Z	37	12	63.49118055555556	0.30255208333333333	49,45
2014-01-16T13:05:23Z	39	11	24.05040509259259	nan	
2014-01-17T00:05:37Z	39	12	24.508900462962963	nan	
2014-01-17T00:25:49Z	39	12	24.52292824074074	0.47252314814814816	50
2014-01-27T09:07:06Z	40	11	27.40679398148148	10.376030092592593	51
2014-02-12T19:34:11Z	41	11	34.25476851851852	nan	
2014-02-12T19:34:55Z	41	12	34.25527777777778	nan	
2014-02-12T22:21:32Z	41	12	34.370983796296294	0.11621527777777778	52
2014-02-13T11:28:04Z	42	12	31.875150462962964	nan	
2014-02-25T11:34:47Z	42	12	43.879814814814814	12.004664351851853	54
2014-03-17T17:34:22Z	43	12	62.77641203703703	nan	
2014-03-24T07:15:11Z	43	13	69.3464236111111	nan	
2014-03-24T17:19:43Z	43	14	69.76623842592592	nan	
2014-03-27T09:15:50Z	43	14	72.43020833333334	2.6639699074074072	57
2014-06-13T10:02:31Z	44	14	149.96931712962962	nan	
2014-06-13T10:11:52Z	44	14	149.9758101851852	87.69270833333333	55
2014-07-06T11:26:37Z	45	13	171.73175925925926	23.05840277777778	58
